path,id,lon,lat,mc_id,class,color,Continent
mc_-89.40_17.11_1.3_20230928_0.zarr,mc_-89.40_17.11_1.3_20230928_0,-89.4,17.11,mc_-89.40_17.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.40_17.61_1.3_20230928_0.zarr,mc_-89.40_17.61_1.3_20230928_0,-89.4,17.61,mc_-89.40_17.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.40_18.11_1.3_20230928_0.zarr,mc_-89.40_18.11_1.3_20230928_0,-89.4,18.11,mc_-89.40_18.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.40_18.86_1.3_20230928_0.zarr,mc_-89.40_18.86_1.3_20230928_0,-89.4,18.86,mc_-89.40_18.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.40_18.98_1.3_20230928_0.zarr,mc_-89.40_18.98_1.3_20230928_0,-89.4,18.98,mc_-89.40_18.98_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.47_14.24_1.3_20230928_0.zarr,mc_-89.47_14.24_1.3_20230928_0,-89.47,14.24,mc_-89.47_14.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.52_13.87_1.3_20230928_0.zarr,mc_-89.52_13.87_1.3_20230928_0,-89.52,13.87,mc_-89.52_13.87_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.53_14.49_1.3_20230928_0.zarr,mc_-89.53_14.49_1.3_20230928_0,-89.53,14.49,mc_-89.53_14.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.53_14.61_1.3_20230928_0.zarr,mc_-89.53_14.61_1.3_20230928_0,-89.53,14.61,mc_-89.53_14.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.53_15.86_1.3_20230928_0.zarr,mc_-89.53_15.86_1.3_20230928_0,-89.53,15.86,mc_-89.53_15.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.53_16.11_1.3_20230928_0.zarr,mc_-89.53_16.11_1.3_20230928_0,-89.53,16.11,mc_-89.53_16.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.53_16.49_1.3_20230928_0.zarr,mc_-89.53_16.49_1.3_20230928_0,-89.53,16.49,mc_-89.53_16.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.53_17.36_1.3_20230928_0.zarr,mc_-89.53_17.36_1.3_20230928_0,-89.53,17.36,mc_-89.53_17.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.53_17.74_1.3_20230928_0.zarr,mc_-89.53_17.74_1.3_20230928_0,-89.53,17.74,mc_-89.53_17.74_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.53_17.99_1.3_20230928_0.zarr,mc_-89.53_17.99_1.3_20230928_0,-89.53,17.99,mc_-89.53_17.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.53_18.61_1.3_20230928_0.zarr,mc_-89.53_18.61_1.3_20230928_0,-89.53,18.61,mc_-89.53_18.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.53_18.73_1.3_20230928_0.zarr,mc_-89.53_18.73_1.3_20230928_0,-89.53,18.73,mc_-89.53_18.73_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.62_16.99_1.3_20230928_0.zarr,mc_-89.62_16.99_1.3_20230928_0,-89.62,16.99,mc_-89.62_16.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.64_15.99_1.3_20230928_0.zarr,mc_-89.64_15.99_1.3_20230928_0,-89.64,15.99,mc_-89.64_15.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_13.99_1.3_20230928_0.zarr,mc_-89.65_13.99_1.3_20230928_0,-89.65,13.99,mc_-89.65_13.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_14.36_1.3_20230928_0.zarr,mc_-89.65_14.36_1.3_20230928_0,-89.65,14.36,mc_-89.65_14.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_15.24_1.3_20230928_0.zarr,mc_-89.65_15.24_1.3_20230928_0,-89.65,15.24,mc_-89.65_15.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_15.49_1.3_20230928_0.zarr,mc_-89.65_15.49_1.3_20230928_0,-89.65,15.49,mc_-89.65_15.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_15.61_1.3_20230928_0.zarr,mc_-89.65_15.61_1.3_20230928_0,-89.65,15.61,mc_-89.65_15.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_15.74_1.3_20230928_0.zarr,mc_-89.65_15.74_1.3_20230928_0,-89.65,15.74,mc_-89.65_15.74_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_16.24_1.3_20230928_0.zarr,mc_-89.65_16.24_1.3_20230928_0,-89.65,16.24,mc_-89.65_16.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_16.36_1.3_20230928_0.zarr,mc_-89.65_16.36_1.3_20230928_0,-89.65,16.36,mc_-89.65_16.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_17.24_1.3_20230928_0.zarr,mc_-89.65_17.24_1.3_20230928_0,-89.65,17.24,mc_-89.65_17.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_17.49_1.3_20230928_0.zarr,mc_-89.65_17.49_1.3_20230928_0,-89.65,17.49,mc_-89.65_17.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_17.86_1.3_20230928_0.zarr,mc_-89.65_17.86_1.3_20230928_0,-89.65,17.86,mc_-89.65_17.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_18.23_1.3_20230928_0.zarr,mc_-89.65_18.23_1.3_20230928_0,-89.65,18.23,mc_-89.65_18.23_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_18.36_1.3_20230928_0.zarr,mc_-89.65_18.36_1.3_20230928_0,-89.65,18.36,mc_-89.65_18.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.65_18.48_1.3_20230928_0.zarr,mc_-89.65_18.48_1.3_20230928_0,-89.65,18.48,mc_-89.65_18.48_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.68_14.72_1.3_20230928_0.zarr,mc_-89.68_14.72_1.3_20230928_0,-89.68,14.72,mc_-89.68_14.72_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.77_14.11_1.3_20230928_0.zarr,mc_-89.77_14.11_1.3_20230928_0,-89.77,14.11,mc_-89.77_14.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.78_13.74_1.3_20230928_0.zarr,mc_-89.78_13.74_1.3_20230928_0,-89.78,13.74,mc_-89.78_13.74_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.78_15.11_1.3_20230928_0.zarr,mc_-89.78_15.11_1.3_20230928_0,-89.78,15.11,mc_-89.78_15.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.78_15.36_1.3_20230928_0.zarr,mc_-89.78_15.36_1.3_20230928_0,-89.78,15.36,mc_-89.78_15.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.78_16.86_1.3_20230928_0.zarr,mc_-89.78_16.86_1.3_20230928_0,-89.78,16.86,mc_-89.78_16.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.78_17.11_1.3_20230928_0.zarr,mc_-89.78_17.11_1.3_20230928_0,-89.78,17.11,mc_-89.78_17.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.78_17.61_1.3_20230928_0.zarr,mc_-89.78_17.61_1.3_20230928_0,-89.78,17.61,mc_-89.78_17.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.78_18.11_1.3_20230928_0.zarr,mc_-89.78_18.11_1.3_20230928_0,-89.78,18.11,mc_-89.78_18.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.78_18.86_1.3_20230928_0.zarr,mc_-89.78_18.86_1.3_20230928_0,-89.78,18.86,mc_-89.78_18.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.82_14.49_1.3_20230928_0.zarr,mc_-89.82_14.49_1.3_20230928_0,-89.82,14.49,mc_-89.82_14.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.82_16.54_1.3_20230928_0.zarr,mc_-89.82_16.54_1.3_20230928_0,-89.82,16.54,mc_-89.82_16.54_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.84_16.74_1.3_20230928_0.zarr,mc_-89.84_16.74_1.3_20230928_0,-89.84,16.74,mc_-89.84_16.74_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.87_14.61_1.3_20230928_0.zarr,mc_-89.87_14.61_1.3_20230928_0,-89.87,14.61,mc_-89.87_14.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.88_16.47_1.3_20230928_0.zarr,mc_-89.88_16.47_1.3_20230928_0,-89.88,16.47,mc_-89.88_16.47_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.90_14.24_1.3_20230928_0.zarr,mc_-89.90_14.24_1.3_20230928_0,-89.9,14.24,mc_-89.90_14.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.90_15.86_1.3_20230928_0.zarr,mc_-89.90_15.86_1.3_20230928_0,-89.9,15.86,mc_-89.90_15.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.90_16.05_1.3_20230928_0.zarr,mc_-89.90_16.05_1.3_20230928_0,-89.9,16.05,mc_-89.90_16.05_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.90_17.36_1.3_20230928_0.zarr,mc_-89.90_17.36_1.3_20230928_0,-89.9,17.36,mc_-89.90_17.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.90_17.74_1.3_20230928_0.zarr,mc_-89.90_17.74_1.3_20230928_0,-89.9,17.74,mc_-89.90_17.74_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.90_17.99_1.3_20230928_0.zarr,mc_-89.90_17.99_1.3_20230928_0,-89.9,17.99,mc_-89.90_17.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.90_18.61_1.3_20230928_0.zarr,mc_-89.90_18.61_1.3_20230928_0,-89.9,18.61,mc_-89.90_18.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.90_18.73_1.3_20230928_0.zarr,mc_-89.90_18.73_1.3_20230928_0,-89.9,18.73,mc_-89.90_18.73_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-89.91_16.18_1.3_20230928_0.zarr,mc_-89.91_16.18_1.3_20230928_0,-89.91,16.18,mc_-89.91_16.18_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.00_15.88_1.3_20230928_0.zarr,mc_-90.00_15.88_1.3_20230928_0,-90.0,15.88,mc_-90.00_15.88_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.00_16.99_1.3_20230928_0.zarr,mc_-90.00_16.99_1.3_20230928_0,-90.0,16.99,mc_-90.00_16.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.02_15.24_1.3_20230928_0.zarr,mc_-90.02_15.24_1.3_20230928_0,-90.02,15.24,mc_-90.02_15.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.02_16.25_1.3_20230928_0.zarr,mc_-90.02_16.25_1.3_20230928_0,-90.02,16.25,mc_-90.02_16.25_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_13.99_1.3_20230928_0.zarr,mc_-90.03_13.99_1.3_20230928_0,-90.03,13.99,mc_-90.03_13.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_14.36_1.3_20230928_0.zarr,mc_-90.03_14.36_1.3_20230928_0,-90.03,14.36,mc_-90.03_14.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_15.49_1.3_20230928_0.zarr,mc_-90.03_15.49_1.3_20230928_0,-90.03,15.49,mc_-90.03_15.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_15.61_1.3_20230928_0.zarr,mc_-90.03_15.61_1.3_20230928_0,-90.03,15.61,mc_-90.03_15.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_15.74_1.3_20230928_0.zarr,mc_-90.03_15.74_1.3_20230928_0,-90.03,15.74,mc_-90.03_15.74_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_17.24_1.3_20230928_0.zarr,mc_-90.03_17.24_1.3_20230928_0,-90.03,17.24,mc_-90.03_17.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_17.49_1.3_20230928_0.zarr,mc_-90.03_17.49_1.3_20230928_0,-90.03,17.49,mc_-90.03_17.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_17.86_1.3_20230928_0.zarr,mc_-90.03_17.86_1.3_20230928_0,-90.03,17.86,mc_-90.03_17.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_18.23_1.3_20230928_0.zarr,mc_-90.03_18.23_1.3_20230928_0,-90.03,18.23,mc_-90.03_18.23_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_18.36_1.3_20230928_0.zarr,mc_-90.03_18.36_1.3_20230928_0,-90.03,18.36,mc_-90.03_18.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.03_18.48_1.3_20230928_0.zarr,mc_-90.03_18.48_1.3_20230928_0,-90.03,18.48,mc_-90.03_18.48_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.06_17.11_1.3_20230928_0.zarr,mc_-90.06_17.11_1.3_20230928_0,-90.06,17.11,mc_-90.06_17.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.14_15.36_1.3_20230928_0.zarr,mc_-90.14_15.36_1.3_20230928_0,-90.14,15.36,mc_-90.14_15.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.15_14.11_1.3_20230928_0.zarr,mc_-90.15_14.11_1.3_20230928_0,-90.15,14.11,mc_-90.15_14.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.15_14.72_1.3_20230928_0.zarr,mc_-90.15_14.72_1.3_20230928_0,-90.15,14.72,mc_-90.15_14.72_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.15_15.11_1.3_20230928_0.zarr,mc_-90.15_15.11_1.3_20230928_0,-90.15,15.11,mc_-90.15_15.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.15_16.86_1.3_20230928_0.zarr,mc_-90.15_16.86_1.3_20230928_0,-90.15,16.86,mc_-90.15_16.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.15_17.61_1.3_20230928_0.zarr,mc_-90.15_17.61_1.3_20230928_0,-90.15,17.61,mc_-90.15_17.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.15_18.11_1.3_20230928_0.zarr,mc_-90.15_18.11_1.3_20230928_0,-90.15,18.11,mc_-90.15_18.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.15_18.86_1.3_20230928_0.zarr,mc_-90.15_18.86_1.3_20230928_0,-90.15,18.86,mc_-90.15_18.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.22_19.11_1.3_20230928_0.zarr,mc_-90.22_19.11_1.3_20230928_0,-90.22,19.11,mc_-90.22_19.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.23_16.11_1.3_20230928_0.zarr,mc_-90.23_16.11_1.3_20230928_0,-90.23,16.11,mc_-90.23_16.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_14.24_1.3_20230928_0.zarr,mc_-90.28_14.24_1.3_20230928_0,-90.28,14.24,mc_-90.28_14.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_14.49_1.3_20230928_0.zarr,mc_-90.28_14.49_1.3_20230928_0,-90.28,14.49,mc_-90.28_14.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_14.61_1.3_20230928_0.zarr,mc_-90.28_14.61_1.3_20230928_0,-90.28,14.61,mc_-90.28_14.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_14.99_1.3_20230928_0.zarr,mc_-90.28_14.99_1.3_20230928_0,-90.28,14.99,mc_-90.28_14.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_15.86_1.3_20230928_0.zarr,mc_-90.28_15.86_1.3_20230928_0,-90.28,15.86,mc_-90.28_15.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_16.49_1.3_20230928_0.zarr,mc_-90.28_16.49_1.3_20230928_0,-90.28,16.49,mc_-90.28_16.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_16.61_1.3_20230928_0.zarr,mc_-90.28_16.61_1.3_20230928_0,-90.28,16.61,mc_-90.28_16.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_17.36_1.3_20230928_0.zarr,mc_-90.28_17.36_1.3_20230928_0,-90.28,17.36,mc_-90.28_17.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_17.74_1.3_20230928_0.zarr,mc_-90.28_17.74_1.3_20230928_0,-90.28,17.74,mc_-90.28_17.74_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_17.99_1.3_20230928_0.zarr,mc_-90.28_17.99_1.3_20230928_0,-90.28,17.99,mc_-90.28_17.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_18.61_1.3_20230928_0.zarr,mc_-90.28_18.61_1.3_20230928_0,-90.28,18.61,mc_-90.28_18.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_18.73_1.3_20230928_0.zarr,mc_-90.28_18.73_1.3_20230928_0,-90.28,18.73,mc_-90.28_18.73_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.28_18.98_1.3_20230928_0.zarr,mc_-90.28_18.98_1.3_20230928_0,-90.28,18.98,mc_-90.28_18.98_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.31_15.24_1.3_20230928_0.zarr,mc_-90.31_15.24_1.3_20230928_0,-90.31,15.24,mc_-90.31_15.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_14.86_1.3_20230928_0.zarr,mc_-90.40_14.86_1.3_20230928_0,-90.4,14.86,mc_-90.40_14.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_15.49_1.3_20230928_0.zarr,mc_-90.40_15.49_1.3_20230928_0,-90.4,15.49,mc_-90.40_15.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_15.61_1.3_20230928_0.zarr,mc_-90.40_15.61_1.3_20230928_0,-90.4,15.61,mc_-90.40_15.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_15.74_1.3_20230928_0.zarr,mc_-90.40_15.74_1.3_20230928_0,-90.4,15.74,mc_-90.40_15.74_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_15.99_1.3_20230928_0.zarr,mc_-90.40_15.99_1.3_20230928_0,-90.4,15.99,mc_-90.40_15.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_17.24_1.3_20230928_0.zarr,mc_-90.40_17.24_1.3_20230928_0,-90.4,17.24,mc_-90.40_17.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_17.49_1.3_20230928_0.zarr,mc_-90.40_17.49_1.3_20230928_0,-90.4,17.49,mc_-90.40_17.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_17.86_1.3_20230928_0.zarr,mc_-90.40_17.86_1.3_20230928_0,-90.4,17.86,mc_-90.40_17.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_18.23_1.3_20230928_0.zarr,mc_-90.40_18.23_1.3_20230928_0,-90.4,18.23,mc_-90.40_18.23_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_18.36_1.3_20230928_0.zarr,mc_-90.40_18.36_1.3_20230928_0,-90.4,18.36,mc_-90.40_18.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.40_18.48_1.3_20230928_0.zarr,mc_-90.40_18.48_1.3_20230928_0,-90.4,18.48,mc_-90.40_18.48_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.42_14.71_1.3_20230928_0.zarr,mc_-90.42_14.71_1.3_20230928_0,-90.42,14.71,mc_-90.42_14.71_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.48_16.22_1.3_20230928_0.zarr,mc_-90.48_16.22_1.3_20230928_0,-90.48,16.22,mc_-90.48_16.22_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.52_16.36_1.3_20230928_0.zarr,mc_-90.52_16.36_1.3_20230928_0,-90.52,16.36,mc_-90.52_16.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.53_15.36_1.3_20230928_0.zarr,mc_-90.53_15.36_1.3_20230928_0,-90.53,15.36,mc_-90.53_15.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.53_18.11_1.3_20230928_0.zarr,mc_-90.53_18.11_1.3_20230928_0,-90.53,18.11,mc_-90.53_18.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.53_18.86_1.3_20230928_0.zarr,mc_-90.53_18.86_1.3_20230928_0,-90.53,18.86,mc_-90.53_18.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.59_16.58_1.3_20230928_0.zarr,mc_-90.59_16.58_1.3_20230928_0,-90.59,16.58,mc_-90.59_16.58_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.61_16.11_1.3_20230928_0.zarr,mc_-90.61_16.11_1.3_20230928_0,-90.61,16.11,mc_-90.61_16.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.62_14.99_1.3_20230928_0.zarr,mc_-90.62_14.99_1.3_20230928_0,-90.62,14.99,mc_-90.62_14.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.62_16.69_1.3_20230928_0.zarr,mc_-90.62_16.69_1.3_20230928_0,-90.62,16.69,mc_-90.62_16.69_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.62_16.85_1.3_20230928_0.zarr,mc_-90.62_16.85_1.3_20230928_0,-90.62,16.85,mc_-90.62_16.85_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.62_17.36_1.3_20230928_0.zarr,mc_-90.62_17.36_1.3_20230928_0,-90.62,17.36,mc_-90.62_17.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.65_14.49_1.3_20230928_0.zarr,mc_-90.65_14.49_1.3_20230928_0,-90.65,14.49,mc_-90.65_14.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.65_14.61_1.3_20230928_0.zarr,mc_-90.65_14.61_1.3_20230928_0,-90.65,14.61,mc_-90.65_14.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.65_15.86_1.3_20230928_0.zarr,mc_-90.65_15.86_1.3_20230928_0,-90.65,15.86,mc_-90.65_15.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.65_16.41_1.3_20230928_0.zarr,mc_-90.65_16.41_1.3_20230928_0,-90.65,16.41,mc_-90.65_16.41_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.65_17.99_1.3_20230928_0.zarr,mc_-90.65_17.99_1.3_20230928_0,-90.65,17.99,mc_-90.65_17.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.65_18.61_1.3_20230928_0.zarr,mc_-90.65_18.61_1.3_20230928_0,-90.65,18.61,mc_-90.65_18.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.65_18.73_1.3_20230928_0.zarr,mc_-90.65_18.73_1.3_20230928_0,-90.65,18.73,mc_-90.65_18.73_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.69_17.86_1.3_20230928_0.zarr,mc_-90.69_17.86_1.3_20230928_0,-90.69,17.86,mc_-90.69_17.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.75_15.99_1.3_20230928_0.zarr,mc_-90.75_15.99_1.3_20230928_0,-90.75,15.99,mc_-90.75_15.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.77_18.48_1.3_20230928_0.zarr,mc_-90.77_18.48_1.3_20230928_0,-90.77,18.48,mc_-90.77_18.48_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.78_14.86_1.3_20230928_0.zarr,mc_-90.78_14.86_1.3_20230928_0,-90.78,14.86,mc_-90.78_14.86_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.78_15.24_1.3_20230928_0.zarr,mc_-90.78_15.24_1.3_20230928_0,-90.78,15.24,mc_-90.78_15.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.78_15.49_1.3_20230928_0.zarr,mc_-90.78_15.49_1.3_20230928_0,-90.78,15.49,mc_-90.78_15.49_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.78_15.61_1.3_20230928_0.zarr,mc_-90.78_15.61_1.3_20230928_0,-90.78,15.61,mc_-90.78_15.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.78_15.74_1.3_20230928_0.zarr,mc_-90.78_15.74_1.3_20230928_0,-90.78,15.74,mc_-90.78_15.74_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.78_17.04_1.3_20230928_0.zarr,mc_-90.78_17.04_1.3_20230928_0,-90.78,17.04,mc_-90.78_17.04_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.78_18.23_1.3_20230928_0.zarr,mc_-90.78_18.23_1.3_20230928_0,-90.78,18.23,mc_-90.78_18.23_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.78_18.36_1.3_20230928_0.zarr,mc_-90.78_18.36_1.3_20230928_0,-90.78,18.36,mc_-90.78_18.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.87_14.74_1.3_20230928_0.zarr,mc_-90.87_14.74_1.3_20230928_0,-90.87,14.74,mc_-90.87_14.74_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.90_15.11_1.3_20230928_0.zarr,mc_-90.90_15.11_1.3_20230928_0,-90.9,15.11,mc_-90.90_15.11_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.90_15.36_1.3_20230928_0.zarr,mc_-90.90_15.36_1.3_20230928_0,-90.9,15.36,mc_-90.90_15.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.90_16.24_1.3_20230928_0.zarr,mc_-90.90_16.24_1.3_20230928_0,-90.9,16.24,mc_-90.90_16.24_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.90_16.36_1.3_20230928_0.zarr,mc_-90.90_16.36_1.3_20230928_0,-90.9,16.36,mc_-90.90_16.36_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.90_16.99_1.3_20230928_0.zarr,mc_-90.90_16.99_1.3_20230928_0,-90.9,16.99,mc_-90.90_16.99_1.3_20230928_0,broadtree,#9e9e9e,Central America
mc_-90.90_17.61_1.3_20230928_0.zarr,mc_-90.90_17.61_1.3_20230928_0,-90.9,17.61,mc_-90.90_17.61_1.3_20230928_0,broadtree,#9e9e9e,Central America
